WN;BRI1_1C;BRI1_1E;BRI1_2C;BRI1_2E;BRI1_3C;BRI1_3E;BRI1_4C;BRI1_4E;BRI1_5C;BRI1_5E;BRI2_1C;BRI2_1E;BRI2_1RC ;BRI2_1RE;BRI2_2C;BRI2_2E;BRI2_3C;BRI2_3E;BRI2_4C;BRI2_4E;BRI2_5C;BRI2_5E;BRI3_1C;BRI3_1E;BRI3_2C;BRI3_2E;BRI3_3C;BRI3_3E;BRI3_4C;BRI3_4E;BRI3_5C;BRI3_5E
900,152088;0,080673;0,102849;0,073621;0,091551;0,077942;0,094699;0,086208;0,05592;0,066268;0,106905;0,083882;0,117669;0,068101;0,099651;0,087497;0,112504;0,093884;0,107854;0,085012;0,098684;0,068667;0,111853;0,080859;0,104663;0,097937;0,108205;0,090222;0,107758;0,094261;0,105583;0,05522;0,104636
902,015757;0,081632;0,103754;0,074468;0,092554;0,078867;0,09569;0,087116;0,056509;0,06707;0,108224;0,08492;0,11945;0,068946;0,100856;0,088295;0,113894;0,095003;0,1092;0,085943;0,099835;0,069433;0,113307;0,081745;0,105999;0,099202;0,109624;0,091409;0,109156;0,095485;0,107009;0,055878;0,105957
903,879426;0,082731;0,104933;0,075428;0,093682;0,079947;0,096906;0,088179;0,057235;0,067939;0,109676;0,086108;0,121447;0,069871;0,102268;0,089225;0,115509;0,096306;0,110722;0,086998;0,101195;0,070307;0,114939;0,082762;0,107521;0,100632;0,11124;0,092747;0,110743;0,096882;0,108619;0,056601;0,107425
905,743094;0,083875;0,106268;0,076455;0,094902;0,081089;0,098239;0,089339;0,058029;0,068854;0,111203;0,087359;0,123544;0,070842;0,103846;0,090407;0,117249;0,097702;0,112311;0,088185;0,102704;0,071283;0,116653;0,083933;0,109144;0,102163;0,112952;0,094159;0,11245;0,09839;0,110312;0,05738;0,108989
907,606763;0,08497;0,107622;0,077484;0,096168;0,082199;0,099563;0,090511;0,058813;0,069775;0,112743;0,088579;0,125626;0,071819;0,105499;0,091818;0,118998;0,099085;0,113873;0,08946;0,104261;0,07231;0,118366;0,08521;0,110769;0,103701;0,114663;0,09555;0,114185;0,099907;0,111977;0,058186;0,110594
909,470432;0,086005;0,108967;0,078482;0,09747;0,083252;0,10084;0,091648;0,059571;0,070687;0,114299;0,089737;0,127675;0,072796;0,107165;0,093325;0,120731;0,100424;0,115412;0,090767;0,105808;0,07334;0,120086;0,086516;0,112371;0,105197;0,116358;0,096882;0,115918;0,101375;0,113587;0,058994;0,112239
911,334101;0,087058;0,110404;0,079479;0,09885;0,0843;0,10215;0,092779;0,060355;0,071605;0,115941;0,090889;0,129779;0,073806;0,108853;0,094788;0,122527;0,101781;0,11703;0,092079;0,107354;0,074356;0,121909;0,087801;0,114016;0,106681;0,118114;0,098203;0,117701;0,102821;0,115213;0,059804;0,113986
913,19777;0,088241;0,112089;0,080539;0,100364;0,085425;0,103625;0,09398;0,061248;0,072562;0,117753;0,092119;0,132053;0,074891;0,110624;0,096155;0,1245;0,103253;0,118843;0,093402;0,108957;0,075377;0,12394;0,089072;0,115805;0,108239;0,120037;0,099604;0,119624;0,104326;0,116966;0,060641;0,115915
915,061439;0,089611;0,114106;0,081715;0,102035;0,086675;0,105352;0,095314;0,062295;0,073579;0,119761;0,093477;0,134549;0,076068;0,112538;0,097491;0,126704;0,104887;0,120891;0,094765;0,110665;0,076442;0,126202;0,090382;0,1178;0,109946;0,122171;0,101153;0,121741;0,10596;0,11891;0,061529;0,118063
916,925108;0,091138;0,116409;0,083015;0,103827;0,088034;0,107316;0,096788;0,06347;0,074648;0,121912;0,094936;0,137218;0,077307;0,114605;0,098919;0,129088;0,106644;0,123099;0,096193;0,11248;0,077578;0,12861;0,091782;0,11998;0,111817;0,124469;0,102849;0,124022;0,107734;0,12102;0,06247;0,120392
918,788777;0,092728;0,118869;0,084397;0,105674;0,089442;0,109415;0,098348;0,064696;0,075743;0,124109;0,096411;0,139952;0,078546;0,116787;0,10053;0,131535;0,10843;0,125334;0,097695;0,114364;0,078788;0,131036;0,093283;0,122264;0,113804;0,126825;0,104622;0,126377;0,109591;0,123199;0,063438;0,122819
920,652446;0,094295;0,121376;0,085803;0,107523;0,090847;0,11155;0,099926;0,065901;0,076841;0,126282;0,097823;0,142681;0,079736;0,119032;0,102312;0,133957;0,11017;0,127501;0,099262;0,116277;0,080052;0,133402;0,094853;0,124575;0,115831;0,12916;0,106389;0,128717;0,111458;0,12536;0,064393;0,125277
922,516115;0,095824;0,123942;0,087201;0,109387;0,092253;0,113693;0,101495;0,067069;0,077946;0,128449;0,099158;0,14543;0,080872;0,121319;0,104166;0,13637;0,111875;0,129619;0,100888;0,118217;0,081347;0,13575;0,096437;0,126904;0,117855;0,131484;0,108118;0,131032;0,113303;0,12749;0,065306;0,12776
924,379784;0,09738;0,126697;0,088608;0,111335;0,093716;0,115906;0,103091;0,068252;0,079093;0,130703;0,100477;0,148311;0,082006;0,12368;0,105981;0,138894;0,113636;0,13181;0,102575;0,120231;0,082663;0,138215;0,098011;0,129311;0,119891;0,133895;0,109849;0,1334;0,115156;0,129667;0,066186;0,130331
926,243453;0,09906;0,129811;0,090076;0,113454;0,095304;0,118291;0,104794;0,069533;0,080325;0,133158;0,101876;0,151452;0,083215;0,12618;0,107724;0,14167;0,115564;0,134219;0,10434;0,12238;0,084014;0,140939;0,099604;0,131889;0,122004;0,136515;0,111671;0,135948;0,117096;0,132004;0,067083;0,133081
928,107121;0,10093;0,13338;0,091662;0,115795;0,097055;0,120927;0,10668;0,070973;0,081669;0,135877;0,103428;0,154909;0,08456;0,128879;0,109467;0,144773;0,117717;0,136925;0,106204;0,124703;0,085426;0,143979;0,101292;0,134698;0,124271;0,13942;0,113666;0,138779;0,119198;0,134581;0,068064;0,136082
929,97079;0,102994;0,137388;0,093392;0,118349;0,098954;0,12383;0,108778;0,072582;0,083125;0,138844;0,105138;0,158651;0,086055;0,131804;0,111347;0,148177;0,120066;0,1399;0,108188;0,127197;0,086928;0,147286;0,103162;0,137746;0,126741;0,142607;0,115866;0,141923;0,121494;0,137403;0,069182;0,139356
931,834459;0,10521;0,14175;0,09526;0,121072;0,100959;0,126984;0,111069;0,074328;0,084672;0,141996;0,106959;0,162599;0,087665;0,134961;0,113478;0,151796;0,122532;0,143053;0,110299;0,129827;0,088537;0,150762;0,105256;0,14101;0,129424;0,146021;0,118241;0,145344;0,123966;0,140411;0,070447;0,142894
933,698128;0,107542;0,146416;0,097239;0,123932;0,103041;0,130394;0,113513;0,076178;0,08629;0,145282;0,108831;0,166705;0,089339;0,138348;0,115874;0,155568;0,125055;0,146312;0,112541;0,132566;0,090261;0,154354;0,107553;0,144484;0,132298;0,149619;0,120733;0,148981;0,126575;0,143542;0,071822;0,146689
935,561797;0,109992;0,151425;0,099309;0,126944;0,105214;0,134107;0,116083;0,07813;0,087976;0,148709;0,110728;0,170991;0,091036;0,141974;0,118447;0,159516;0,127642;0,149686;0,114906;0,135416;0,092097;0,158103;0,109972;0,148204;0,135337;0,153402;0,123292;0,152796;0,129289;0,146769;0,073245;0,15075
937,425466;0,11259;0,156887;0,101465;0,130154;0,107517;0,138189;0,118783;0,080209;0,089738;0,15232;0,112661;0,175519;0,092749;0,145851;0,121064;0,163728;0,130359;0,153245;0,11738;0,138398;0,094028;0,162112;0,112419;0,152222;0,138515;0,157406;0,125902;0,156783;0,132098;0,150113;0,074655;0,155087
939,289135;0,115355;0,162872;0,10371;0,133597;0,109971;0,14265;0,121622;0,082438;0,091578;0,156147;0,114654;0,180316;0,094493;0,149962;0,123634;0,168276;0,133264;0,157052;0,119935;0,141522;0,096028;0,166451;0,114827;0,156552;0,141804;0,161648;0,128573;0,160945;0,134995;0,153601;0,076026;0,159676
941,152804;0,118256;0,169331;0,106038;0,13725;0,112549;0,147408;0,124591;0,084801;0,093476;0,160162;0,116706;0,18532;0,096288;0,154251;0,126162;0,17314;0,136346;0,16109;0,122538;0,144759;0,098067;0,171087;0,117187;0,161126;0,145166;0,166085;0,131314;0,165257;0,137961;0,157222;0,07737;0,164443
943,016473;0,121217;0,176098;0,108427;0,141034;0,115182;0,152317;0,127654;0,087246;0,095394;0,164279;0,118777;0,190393;0,098138;0,158637;0,128731;0,178204;0,139514;0,165255;0,125162;0,148052;0,100116;0,175886;0,119539;0,165819;0,148562;0,170624;0,134116;0,169673;0,140957;0,160921;0,078722;0,169298
944,880142;0,124174;0,183015;0,110853;0,144864;0,117806;0,157274;0,130766;0,089726;0,097306;0,168419;0,120811;0,195407;0,10003;0,163072;0,131445;0,183341;0,142657;0,169432;0,127802;0,151355;0,102172;0,180708;0,121948;0,170517;0,151974;0,175192;0,136961;0,174152;0,143947;0,164635;0,080122;0,174199
946,743811;0,127123;0,190067;0,113307;0,148714;0,120412;0,162306;0,133918;0,092236;0,099214;0,172572;0,122776;0,200336;0,101944;0,167581;0,134355;0,188516;0,145717;0,17358;0,130482;0,154667;0,104255;0,185513;0,12446;0,175196;0,155415;0,179792;0,139839;0,1787;0,146924;0,168341;0,081584;0,179191
948,60748;0,130127;0,197423;0,115799;0,152631;0,123055;0,167574;0,137146;0,094829;0,101154;0,176806;0,124678;0,205258;0,103859;0,172244;0,137419;0,193816;0,148726;0,177772;0,133225;0,158036;0,106393;0,190388;0,127072;0,179929;0,158914;0,1845;0,142741;0,183361;0,149909;0,172063;0,083088;0,184384
950,471148;0,133246;0,205288;0,118326;0,156673;0,125782;0,173238;0,140483;0,097556;0,103147;0,181187;0,126534;0,21025;0,105738;0,177109;0,140504;0,199352;0,151746;0,182103;0,13601;0,161485;0,108584;0,195451;0,129709;0,184797;0,162458;0,189371;0,145636;0,188146;0,152904;0,175817;0,084574;0,189836
952,334817;0,136433;0,213636;0,12082;0,160791;0,128544;0,179247;0,14388;0,100378;0,105149;0,185645;0,128314;0,215235;0,10751;0,18207;0,143421;0,205082;0,154761;0,186547;0,138717;0,16493;0,11075;0,200672;0,13222;0,189737;0,165916;0,194301;0,148419;0,192925;0,155826;0,179521;0,085957;0,195415
954,198486;0,139462;0,221992;0,123114;0,164736;0,131128;0,18519;0,147134;0,103095;0,107014;0,189885;0,129895;0,219871;0,109058;0,186793;0,145956;0,210659;0,157588;0,190829;0,141125;0,168124;0,112725;0,20574;0,134402;0,194449;0,169023;0,198954;0,150886;0,197366;0,158469;0,182929;0,087136;0,200731
956,062155;0,14197;0,22943;0,12496;0,168077;0,133195;0,19034;0,149893;0,105374;0,108527;0,19343;0,131085;0,223622;0,110239;0,190773;0,147904;0,215451;0,159886;0,194449;0,142959;0,170706;0,114286;0,210094;0,136045;0,19843;0,17143;0,202818;0,152771;0,200997;0,16054;0,185677;0,088019;0,205207
957,925824;0,143599;0,234882;0,126122;0,170357;0,13442;0,193907;0,151774;0,10687;0,109489;0,195805;0,131712;0,225985;0,11094;0,193515;0,149112;0,21877;0,161308;0,196874;0,14401;0,172349;0,115243;0,213142;0,137004;0,20117;0,172855;0,205414;0,153854;0,203386;0,16178;0,187435;0,088553;0,208306
959,789493;0,144196;0,237628;0,1265;0,171322;0,134682;0,195421;0,152556;0,107402;0,109837;0,19679;0,131746;0,226793;0,111151;0,194787;0,149535;0,220218;0,161704;0,197829;0,144251;0,172947;0,115544;0,214578;0,137281;0,202422;0,173245;0,206555;0,154098;0,204379;0,16212;0,1881;0,088752;0,209806
961,653162;0,143945;0,237746;0,126235;0,171118;0,134181;0,19503;0,152342;0,107093;0,10972;0,196613;0,131378;0,226407;0,111013;0,1948;0,149313;0,219978;0,161279;0,19752;0,143912;0,172739;0,115344;0,214619;0,137068;0,202407;0,172881;0,206523;0,153737;0,204263;0,161781;0,187932;0,088718;0,209988
963,516831;0,143353;0,236243;0,125712;0,170327;0,133429;0,193556;0,151606;0,106374;0,109481;0,195946;0,130992;0,225691;0,110804;0,194227;0,148802;0,218861;0,160588;0,196655;0,143447;0,172287;0,114991;0,214022;0,136744;0,201826;0,172347;0,206045;0,153255;0,203753;0,161254;0,187531;0,088635;0,209626
965,3805;0,143087;0,234789;0,125459;0,169797;0,133076;0,192243;0,151064;0,105858;0,109546;0,195707;0,131036;0,22573;0,110871;0,194003;0,148528;0,218077;0,160351;0,196228;0,143407;0,172305;0,114931;0,21385;0,136782;0,201653;0,172355;0,206072;0,153243;0,203777;0,161156;0,187656;0,088731;0,209756
967,244169;0,143733;0,235145;0,125968;0,170357;0,13367;0,192328;0,151431;0,106116;0,110272;0,196733;0,131857;0,227453;0,111511;0,195018;0,149043;0,2188;0,161188;0,197153;0,144253;0,17341;0,115553;0,215085;0,13761;0,202799;0,173504;0,207446;0,154202;0,205166;0,162011;0,188958;0,089217;0,211336
969,107838;0,145603;0,238565;0,127519;0,17252;0,135469;0,19462;0,153167;0,107484;0,111819;0,199499;0,133566;0,231311;0,112883;0,197827;0,150737;0,221764;0,163393;0,199942;0,146211;0,175915;0,117064;0,218298;0,139469;0,205816;0,176084;0,210632;0,156366;0,208384;0,164077;0,191762;0,09022;0,214936
970,971507;0,148679;0,245458;0,130107;0,176354;0,138381;0,199298;0,156339;0,109984;0,114117;0,204004;0,136021;0,237196;0,114967;0,202521;0,153691;0,227064;0,166865;0,204575;0,149228;0,179763;0,119432;0,223517;0,142348;0,210766;0,180014;0,215631;0,159654;0,213423;0,167291;0,196002;0,091751;0,220622
972,835176;0,152697;0,255432;0,133487;0,181538;0,142075;0,206;0,160661;0,113387;0,116936;0,209874;0,138929;0,244589;0,117598;0,208796;0,157653;0,234258;0,171233;0,210613;0,153035;0,184618;0,122437;0,230349;0,146006;0,217314;0,184937;0,222088;0,16375;0,219914;0,171349;0,201324;0,093707;0,228044
974,698844;0,157324;0,267663;0,137314;0,187581;0,146171;0,214113;0,165682;0,117367;0,120013;0,216594;0,141989;0,252856;0,120548;0,216173;0,162174;0,242666;0,176061;0,21747;0,157295;0,19005;0,125791;0,238244;0,150096;0,224959;0,190416;0,229523;0,168273;0,227355;0,175878;0,207291;0,095927;0,236671
976,562513;0,162306;0,281344;0,141302;0,194059;0,150413;0,223095;0,171004;0,121659;0,123166;0,223743;0,145016;0,261507;0,12362;0,224231;0,166816;0,251714;0,181048;0,224689;0,16174;0,195719;0,129262;0,246765;0,154311;0,233272;0,196116;0,237547;0,172935;0,235341;0,180588;0,213563;0,098254;0,246035
978,426182;0,167525;0,295995;0,145319;0,200763;0,154727;0,232663;0,176434;0,126141;0,126339;0,231114;0,147968;0,270306;0,126695;0,232745;0,171337;0,261119;0,186093;0,232073;0,166239;0,201459;0,132746;0,255701;0,158489;0,242026;0,201893;0,245955;0,177615;0,243672;0,185348;0,219984;0,100593;0,255863
980,289851;0,172959;0,3115;0,149375;0,207684;0,159172;0,242786;0,181984;0,130809;0,129563;0,238684;0,150892;0,279212;0,129736;0,241674;0,175749;0,27088;0,191236;0,23964;0,170782;0,207257;0,136256;0,265027;0,162628;0,251174;0,207764;0,25469;0,182333;0,25232;0,190151;0,226532;0,102916;0,266066
982,15352;0,178603;0,327927;0,153545;0,214902;0,163823;0,253538;0,18777;0,135695;0,132878;0,246497;0,153834;0,288231;0,132752;0,251044;0,180219;0,281099;0,196531;0,247471;0,175399;0,213151;0,139854;0,274758;0,166808;0,260732;0,213797;0,263733;0,187146;0,261301;0,195026;0,23322;0,105247;0,276631
984,017189;0,184405;0,345298;0,157867;0,222448;0,168676;0,264946;0,193871;0,140795;0,13627;0,254547;0,156777;0,297303;0,135752;0,260832;0,184901;0,291811;0,20195;0,255566;0,180087;0,219146;0,143569;0,28483;0,171094;0,270671;0,220003;0,273017;0,192059;0,270572;0,199961;0,240004;0,107607;0,287512
985,880858;0,190274;0,363468;0,162303;0,230246;0,173636;0,276914;0,200254;0,146041;0,139662;0,262738;0,159643;0,306283;0,138719;0,270912;0,189802;0,302895;0,20738;0,263801;0,184781;0,225181;0,147361;0,295079;0,175461;0,280871;0,226304;0,282414;0,196996;0,279993;0,204882;0,246776;0,109991;0,298589
987,744527;0,196118;0,382155;0,166752;0,238143;0,178579;0,28927;0,206789;0,151338;0,142953;0,270936;0,162348;0,315017;0,141617;0,281093;0,194763;0,314133;0,21269;0,271995;0,189384;0,231156;0,151138;0,305312;0,179796;0,291172;0,232561;0,291789;0,201835;0,28939;0,209691;0,25341;0,112356;0,309709
989,608196;0,201899;0,401079;0,171117;0,245999;0,183421;0,301858;0,213337;0,156608;0,146077;0,279034;0,164856;0,323424;0,144405;0,291201;0,199565;0,325327;0,217811;0,280015;0,193824;0,236987;0,154804;0,315403;0,183961;0,301441;0,238649;0,301058;0,206475;0,298628;0,214318;0,259829;0,114645;0,32075
991,471865;0,207632;0,420063;0,175355;0,253747;0,188164;0,314592;0,219821;0,161821;0,149034;0,286996;0,167195;0,33152;0,147056;0,301137;0,204067;0,336386;0,222767;0,287837;0,198087;0,242635;0,158306;0,325329;0,187866;0,311604;0,244502;0,31021;0,210879;0,307655;0,218749;0,26603;0,11682;0,331663
993,335534;0,213346;0,439035;0,179487;0,261394;0,19286;0,32744;0,226252;0,166972;0,15187;0,294831;0,169419;0,339356;0,149558;0,310872;0,208283;0,347325;0,227623;0,295517;0,202203;0,248094;0,161646;0,335122;0,191508;0,32163;0,250115;0,319258;0,215068;0,316472;0,223007;0,272041;0,118875;0,342445
995,199203;0,219033;0,457929;0,183554;0,268955;0,197547;0,34035;0,232682;0,172042;0,154626;0,302529;0,171552;0,346926;0,151905;0,320386;0,212339;0,358167;0,232406;0,303098;0,206201;0,253347;0,164849;0,344775;0,194942;0,33146;0,255489;0,328166;0,219069;0,325054;0,227095;0,277862;0,120828;0,35307
997,062871;0,224618;0,476571;0,18756;0,276381;0,202192;0,353173;0,239124;0,176967;0,157302;0,310008;0,173558;0,354114;0,154082;0,329603;0,216353;0,368853;0,237051;0,31053;0,210057;0,258343;0,167919;0,354177;0,19822;0,340968;0,260588;0,336809;0,222867;0,333298;0,230971;0,283416;0,122696;0,363433
998,92654;0,229985;0,494641;0,19144;0,283536;0,206689;0,365667;0,245507;0,181641;0,159841;0,317119;0,175346;0,360719;0,156067;0,338371;0,220314;0,3792;0,24141;0,317658;0,213685;0,262999;0,170816;0,363117;0,20133;0,349968;0,265322;0,344992;0,22639;0,341022;0,234547;0,28856;0,124469;0,373349
1000,790209;0,235024;0,511749;0,195081;0,290231;0,210907;0,377556;0,251686;0,185957;0,162162;0,323704;0,176828;0,366548;0,157833;0,346504;0,224065;0,388953;0,245324;0,324282;0,216968;0,267234;0,173461;0,371363;0,20419;0,358272;0,269575;0,352515;0,229541;0,348034;0,237732;0,293146;0,126111;0,382601
1002,653878;0,239676;0,527558;0,19837;0,296309;0,214752;0,388618;0,257505;0,189849;0,164207;0,329655;0,177969;0,371508;0,159362;0,353844;0,227385;0,397883;0,248707;0,330255;0,219819;0,271011;0,175779;0,378749;0,206681;0,365755;0,273256;0,359237;0,232243;0,354196;0,240477;0,297089;0,127569;0,391013
1004,517547;0,243929;0,541872;0,201244;0,301692;0,218199;0,398731;0,262849;0,193306;0,165965;0,334946;0,178798;0,37563;0,160648;0,360304;0,230119;0,405858;0,251568;0,33553;0,222216;0,274335;0,177732;0,385217;0,20871;0,372367;0,276328;0,3651;0,23447;0,359466;0,242786;0,300381;0,128804;0,398489
1006,381216;0,247778;0,554624;0,203697;0,306387;0,221272;0,407839;0,26767;0,196344;0,167463;0,339587;0,179378;0,379008;0,161686;0,365853;0,232263;0,412842;0,253974;0,340145;0,224197;0,277223;0,179327;0,390775;0,210246;0,3781;0,278795;0,370091;0,236234;0,363854;0,244687;0,303067;0,129803;0,404992
1008,244885;0,251178;0,565768;0,205757;0,310416;0,223982;0,415878;0,271954;0,198965;0,168731;0,343563;0,179747;0,381698;0,162461;0,370459;0,233935;0,418825;0,255977;0,344134;0,225807;0,279655;0,180596;0,395423;0,211314;0,382907;0,280665;0,374177;0,237549;0,367357;0,246179;0,305172;0,130577;0,410487
1010,108554;0,254025;0,575162;0,207432;0,313754;0,226285;0,422705;0,275667;0,201124;0,16976;0,346778;0,179883;0,383643;0,162943;0,374033;0,235262;0,423742;0,257545;0,347452;0,227048;0,281544;0,18155;0,399081;0,211952;0,386663;0,281909;0,377273;0,238393;0,369898;0,247203;0,306653;0,131142;0,41488
1011,972223;0,256189;0,582526;0,208682;0,316294;0,228074;0,428097;0,278725;0,202746;0,170501;0,349062;0,179708;0,384684;0,163089;0,376428;0,236263;0,427445;0,258567;0,349949;0,227852;0,282763;0,182162;0,401592;0,212166;0,389179;0,282459;0,37925;0,238698;0,371335;0,247654;0,307401;0,131495;0,418021
1013,835892;0,257566;0,587523;0,209428;0,317884;0,229228;0,431819;0,281011;0,203758;0,170883;0,350239;0,179137;0,384639;0,162868;0,377487;0,236815;0,429738;0,25891;0,351428;0,22811;0,283195;0,182367;0,402786;0,211921;0,390284;0,282245;0,379995;0,238392;0,371529;0,247436;0,307293;0,13161;0,41975
1015,699561;0,258128;0,589898;0,209599;0,318402;0,22967;0,433723;0,282421;0,204141;0,170858;0,350212;0,178132;0,383413;0,162275;0,377132;0,236724;0,430473;0,258494;0,351739;0,227733;0,28279;0,182103;0,402569;0,211168;0,389911;0,28124;0,379475;0,237443;0,370428;0,246519;0,306261;0,13145;0,419973
1017,56323;0,257926;0,589607;0,209167;0,317826;0,229406;0,433806;0,282918;0,20394;0,170429;0,349004;0,176732;0,381053;0,161336;0,375413;0,235866;0,429624;0,257336;0,350849;0,226705;0,281591;0,181355;0,400971;0,209887;0,388141;0,27949;0,377754;0,235894;0,368114;0,244967;0,304337;0,130989;0,418721
1019,426898;0,257049;0,586835;0,208177;0,316247;0,228516;0,432207;0,282544;0,203241;0,169642;0,346745;0,175026;0,377724;0,160102;0,372498;0,234273;0,427296;0,255536;0,34885;0,225097;0,279699;0,180164;0,398128;0,208122;0,385174;0,277097;0,374969;0,233845;0,364769;0,242905;0,301641;0,130232;0,416142
1021,290567;0,255574;0,581909;0,206712;0,313819;0,227097;0,429127;0,281382;0,202127;0,168559;0,343602;0,173106;0,373625;0,158624;0,368603;0,232126;0,423675;0,253215;0,345898;0,223029;0,277224;0,178617;0,394215;0,205963;0,381237;0,274175;0,371267;0,231408;0,360598;0,240458;0,298322;0,129212;0,412441
1023,154236;0,253529;0,575155;0,204855;0,310689;0,22521;0,424748;0,279507;0,200638;0,167217;0,339705;0,171015;0,368903;0,15693;0,363902;0,229642;0,41894;0,250454;0,342133;0,220606;0,274229;0,1768;0,389371;0,203504;0,376502;0,2708;0,366757;0,22866;0,355748;0,2377;0,294502;0,127974;0,407802
1025,017905;0,250912;0,566796;0,202647;0,306937;0,222866;0,419197;0,276954;0,198772;0,165616;0,335116;0,168743;0,363611;0,155026;0,358481;0,22694;0,413211;0,247271;0,337627;0,217878;0,270726;0,17476;0,38367;0,200802;0,371049;0,266997;0,361502;0,225616;0,350278;0,234634;0,290243;0,12656;0,40234
1026,881574;0,247727;0,556958;0,20009;0,302583;0,220045;0,41256;0,273723;0,196516;0,163734;0,329855;0,166249;0,357745;0,152905;0,35236;0,223987;0,406551;0,243651;0,3324;0,214831;0,266709;0,172493;0,377148;0,197861;0,364893;0,262765;0,355552;0,222258;0,344194;0,231229;0,285561;0,124989;0,396109
1028,745243;0,244032;0,545746;0,197171;0,297632;0,216751;0,404949;0,269836;0,19389;0,161558;0,32396;0,163511;0,351313;0,150564;0,345559;0,220652;0,399022;0,239602;0,326475;0,211438;0,262199;0,16997;0,369866;0,194663;0,35806;0,258125;0,348989;0,218574;0,337528;0,227473;0,280472;0,123266;0,389152
